2.239999999999999858e+01,2.289999999999999858e+01,2.260999999999999943e+01,2.203999999999999915e+01,5.372208000000000175e+04,3.499999999999999778e-01,1.570000000000000062e+00,2.230999999999999872e+01,2.331800000000000139e+01,2.487999999999999901e+01,6.383158999999999651e+04,5.756525000000000000e+04,8.777507000000000698e+04,1.340000000000000080e+00,2017-12-08
2.198000000000000043e+01,2.248000000000000043e+01,2.226000000000000156e+01,2.192000000000000171e+01,4.861963999999999942e+04,2.200000000000000011e-01,1.000000000000000000e+00,2.262399999999999878e+01,2.350199999999999889e+01,2.515299999999999869e+01,6.179137999999999738e+04,5.750908999999999651e+04,9.136988000000000466e+04,1.219999999999999973e+00,2017-12-07
2.166000000000000014e+01,2.210000000000000142e+01,2.205999999999999872e+01,2.151000000000000156e+01,5.266476999999999680e+04,3.599999999999999867e-01,1.659999999999999920e+00,2.302199999999999847e+01,2.367899999999999849e+01,2.545899999999999963e+01,6.206209999999999854e+04,6.028577999999999884e+04,9.849169000000000233e+04,1.320000000000000062e+00,2017-12-06
2.291000000000000014e+01,2.326000000000000156e+01,2.169999999999999929e+01,2.164999999999999858e+01,7.866866999999999825e+04,-1.219999999999999973e+00,-5.320000000000000284e+00,2.346799999999999997e+01,2.399899999999999878e+01,2.580799999999999983e+01,6.266091000000000349e+04,6.184625000000000000e+04,1.040511300000000047e+05,1.969999999999999973e+00,2017-12-05
2.391000000000000014e+01,2.414999999999999858e+01,2.292000000000000171e+01,2.285000000000000142e+01,8.548280000000000291e+04,-1.270000000000000018e+00,-5.250000000000000000e+00,2.406800000000000139e+01,2.435699999999999932e+01,2.617200000000000060e+01,5.672887999999999738e+04,6.196883000000000175e+04,1.087730599999999977e+05,2.140000000000000124e+00,2017-12-04
2.403999999999999915e+01,2.448999999999999844e+01,2.417999999999999972e+01,2.403999999999999915e+01,4.352100000000000000e+04,-4.000000000000000083e-02,-1.700000000000000122e-01,2.432600000000000051e+01,2.457400000000000162e+01,2.643499999999999872e+01,5.129890000000000146e+04,6.598786999999999534e+04,1.120437500000000000e+05,1.090000000000000080e+00,2017-12-01
2.437000000000000099e+01,2.476000000000000156e+01,2.425000000000000000e+01,2.405000000000000071e+01,4.997326999999999680e+04,-5.000000000000000278e-02,-2.099999999999999922e-01,2.437999999999999901e+01,2.476399999999999935e+01,2.663400000000000034e+01,5.322680000000000291e+04,7.835508000000000175e+04,1.238260099999999948e+05,1.250000000000000000e+00,2017-11-30
2.466000000000000014e+01,2.480000000000000071e+01,2.428999999999999915e+01,2.396000000000000085e+01,5.565883000000000175e+04,-4.000000000000000222e-01,-1.620000000000000107e+00,2.433599999999999852e+01,2.515599999999999881e+01,2.694399999999999906e+01,5.850944999999999709e+04,8.217033000000000175e+04,1.369513999999999942e+05,1.389999999999999902e+00,2017-11-29
2.401000000000000156e+01,2.489999999999999858e+01,2.469999999999999929e+01,2.400000000000000000e+01,4.900850000000000000e+04,5.000000000000000000e-01,2.069999999999999840e+00,2.453000000000000114e+01,2.557300000000000040e+01,2.742099999999999937e+01,6.103158000000000175e+04,8.874638999999999942e+04,1.457847300000000105e+05,1.229999999999999982e+00,2017-11-28
2.439999999999999858e+01,2.494999999999999929e+01,2.421000000000000085e+01,2.401000000000000156e+01,5.833288999999999942e+04,-2.300000000000000100e-01,-9.399999999999999467e-01,2.464600000000000080e+01,2.603699999999999903e+01,2.790800000000000125e+01,6.720878999999999360e+04,1.082228699999999953e+05,1.614173500000000058e+05,1.459999999999999964e+00,2017-11-27
2.410000000000000142e+01,2.469999999999999929e+01,2.444999999999999929e+01,2.408999999999999986e+01,5.316051999999999680e+04,4.299999999999999933e-01,1.790000000000000036e+00,2.482199999999999918e+01,2.644099999999999895e+01,2.830000000000000071e+01,8.067685000000000582e+04,1.179848899999999994e+05,1.753893200000000070e+05,1.330000000000000071e+00,2017-11-24
2.530000000000000071e+01,2.542999999999999972e+01,2.403000000000000114e+01,2.398000000000000043e+01,7.638650000000000000e+04,-1.239999999999999991e+00,-4.910000000000000142e+00,2.514799999999999969e+01,2.680499999999999972e+01,2.873300000000000054e+01,1.034833699999999953e+05,1.252306799999999930e+05,1.894225100000000093e+05,1.909999999999999920e+00,2017-11-23
2.521000000000000085e+01,2.589999999999999858e+01,2.526000000000000156e+01,2.483999999999999986e+01,6.826950000000000000e+04,-2.999999999999999889e-02,-1.199999999999999956e-01,2.597599999999999909e+01,2.723900000000000077e+01,2.915200000000000102e+01,1.058312100000000064e+05,1.366976000000000058e+05,2.106989500000000116e+05,1.709999999999999964e+00,2017-11-22
2.460000000000000142e+01,2.598000000000000043e+01,2.528000000000000114e+01,2.455999999999999872e+01,7.989452000000000407e+04,1.700000000000000122e-01,6.800000000000000488e-01,2.661599999999999966e+01,2.761700000000000088e+01,2.937600000000000122e+01,1.164611999999999971e+05,1.462560100000000093e+05,2.237328399999999965e+05,2.000000000000000000e+00,2017-11-21
2.555000000000000071e+01,2.557999999999999829e+01,2.508999999999999986e+01,2.346000000000000085e+01,1.256731999999999971e+05,-9.799999999999999822e-01,-3.759999999999999787e+00,2.742800000000000082e+01,2.798699999999999832e+01,2.951399999999999935e+01,1.492369400000000023e+05,1.555772799999999988e+05,2.354026400000000140e+05,3.149999999999999911e+00,2017-11-20
2.800000000000000000e+01,2.814999999999999858e+01,2.607999999999999829e+01,2.591000000000000014e+01,1.671931199999999953e+05,-2.089999999999999858e+00,-7.419999999999999929e+00,2.805999999999999872e+01,2.829599999999999937e+01,2.974899999999999878e+01,1.552929400000000023e+05,1.580996300000000047e+05,2.524437000000000116e+05,4.179999999999999716e+00,2017-11-17
2.810000000000000142e+01,2.871999999999999886e+01,2.817000000000000171e+01,2.800000000000000000e+01,8.812571000000000640e+04,-2.999999999999999889e-01,-1.050000000000000044e+00,2.846199999999999974e+01,2.850300000000000011e+01,2.986199999999999832e+01,1.469779899999999907e+05,1.692969400000000023e+05,2.646625499999999884e+05,2.209999999999999964e+00,2017-11-16
2.930000000000000071e+01,2.930000000000000071e+01,2.846000000000000085e+01,2.830000000000000071e+01,1.214194600000000064e+05,-8.599999999999999867e-01,-2.930000000000000160e+00,2.850199999999999889e+01,2.873100000000000165e+01,2.981099999999999994e+01,1.675639800000000105e+05,1.917324800000000105e+05,2.692807899999999790e+05,3.040000000000000036e+00,2017-11-15
2.800000000000000000e+01,2.989000000000000057e+01,2.933999999999999986e+01,2.767999999999999972e+01,2.437732300000000105e+05,1.100000000000000089e+00,3.899999999999999911e+00,2.861799999999999855e+01,2.926800000000000068e+01,2.967299999999999827e+01,1.760508200000000070e+05,2.028230599999999977e+05,2.686774799999999814e+05,6.099999999999999645e+00,2017-11-14
2.860999999999999943e+01,2.923000000000000043e+01,2.825000000000000000e+01,2.808999999999999986e+01,1.559531700000000128e+05,1.600000000000000033e-01,5.699999999999999512e-01,2.854599999999999937e+01,2.977799999999999869e+01,2.947700000000000031e+01,1.619176199999999953e+05,2.146118299999999872e+05,2.598712900000000081e+05,3.899999999999999911e+00,2017-11-13
2.878000000000000114e+01,2.898999999999999844e+01,2.808999999999999986e+01,2.787999999999999901e+01,1.256183600000000006e+05,-2.800000000000000266e-01,-9.899999999999999911e-01,2.853200000000000003e+01,3.015899999999999892e+01,2.932400000000000162e+01,1.609063200000000070e+05,2.327937399999999907e+05,2.577340700000000070e+05,3.140000000000000124e+00,2017-11-10
2.887999999999999901e+01,2.908999999999999986e+01,2.837000000000000099e+01,2.776000000000000156e+01,1.910557000000000116e+05,-6.700000000000000400e-01,-2.310000000000000053e+00,2.854400000000000048e+01,3.066100000000000136e+01,2.923699999999999832e+01,1.916158999999999942e+05,2.536143399999999965e+05,2.541685799999999872e+05,4.780000000000000249e+00,2017-11-09
2.880000000000000071e+01,2.969999999999999929e+01,2.903999999999999915e+01,2.810999999999999943e+01,1.638536600000000035e+05,5.999999999999999778e-02,2.099999999999999922e-01,2.896000000000000085e+01,3.106500000000000128e+01,2.913200000000000145e+01,2.159009700000000012e+05,2.847003099999999977e+05,2.489102500000000000e+05,4.099999999999999645e+00,2017-11-08
2.860000000000000142e+01,2.937000000000000099e+01,2.898000000000000043e+01,2.842000000000000171e+01,1.731072000000000116e+05,8.000000000000000444e-01,2.839999999999999858e+00,2.991799999999999926e+01,3.113400000000000034e+01,2.899500000000000099e+01,2.295952999999999884e+05,3.012096699999999837e+05,2.471559400000000023e+05,4.330000000000000071e+00,2017-11-07
2.867000000000000171e+01,2.873999999999999844e+01,2.817999999999999972e+01,2.776000000000000156e+01,1.508966600000000035e+05,2.999999999999999889e-02,1.100000000000000006e-01,3.101000000000000156e+01,3.104100000000000037e+01,2.890200000000000102e+01,2.673060399999999790e+05,3.152279899999999907e+05,2.429617099999999919e+05,3.779999999999999805e+00,2017-11-06
2.885999999999999943e+01,2.962000000000000099e+01,2.814999999999999858e+01,2.803000000000000114e+01,2.791662800000000279e+05,-2.299999999999999822e+00,-7.549999999999999822e+00,3.178600000000000136e+01,3.120200000000000173e+01,2.886100000000000065e+01,3.046811699999999837e+05,3.467877700000000186e+05,2.439498800000000047e+05,6.990000000000000213e+00,2017-11-03
3.180000000000000071e+01,3.180000000000000071e+01,3.044999999999999929e+01,3.044999999999999929e+01,3.124810599999999977e+05,-3.379999999999999893e+00,-9.990000000000000213e+00,3.277799999999999869e+01,3.121999999999999886e+01,2.884299999999999997e+01,3.156127700000000186e+05,3.600281599999999744e+05,2.378747999999999884e+05,7.820000000000000284e+00,2017-11-02
3.385000000000000142e+01,3.434000000000000341e+01,3.382999999999999829e+01,3.310000000000000142e+01,2.323252999999999884e+05,-6.099999999999999867e-01,-1.770000000000000018e+00,3.317000000000000171e+01,3.089099999999999824e+01,2.868400000000000105e+01,3.534996400000000140e+05,3.468290999999999767e+05,2.337019200000000128e+05,5.809999999999999609e+00,2017-11-01
3.261999999999999744e+01,3.521999999999999886e+01,3.443999999999999773e+01,3.220000000000000284e+01,3.616608800000000047e+05,2.379999999999999893e+00,7.419999999999999929e+00,3.235000000000000142e+01,3.007700000000000173e+01,2.840599999999999881e+01,3.728240399999999790e+05,3.345319000000000233e+05,2.410754800000000105e+05,9.050000000000000711e+00,2017-10-31
3.256000000000000227e+01,3.439999999999999858e+01,3.206000000000000227e+01,3.185000000000000142e+01,3.377723099999999977e+05,-1.050000000000000044e+00,-3.169999999999999929e+00,3.107199999999999918e+01,2.917599999999999838e+01,2.801000000000000156e+01,3.631499500000000116e+05,3.051307600000000093e+05,2.312672900000000081e+05,8.449999999999999289e+00,2017-10-30
3.144999999999999929e+01,3.320000000000000284e+01,3.310999999999999943e+01,3.144999999999999929e+01,3.338243099999999977e+05,6.999999999999999556e-01,2.160000000000000142e+00,3.061799999999999855e+01,2.848900000000000077e+01,2.765200000000000102e+01,3.888943800000000047e+05,2.826744000000000233e+05,2.213676400000000140e+05,8.349999999999999645e+00,2017-10-27
2.930000000000000071e+01,3.270000000000000284e+01,3.240999999999999659e+01,2.892000000000000171e+01,5.019154099999999744e+05,2.680000000000000160e+00,9.009999999999999787e+00,2.966199999999999903e+01,2.781299999999999883e+01,2.730600000000000094e+01,4.044435399999999790e+05,2.547228299999999872e+05,2.153950100000000093e+05,1.256000000000000050e+01,2017-10-26
2.785999999999999943e+01,3.044999999999999929e+01,2.973000000000000043e+01,2.753999999999999915e+01,3.289473099999999977e+05,1.679999999999999938e+00,5.990000000000000213e+00,2.861199999999999832e+01,2.719800000000000040e+01,2.707199999999999918e+01,3.401585599999999977e+05,2.131202000000000116e+05,2.084165499999999884e+05,8.230000000000000426e+00,2017-10-25
2.819999999999999929e+01,2.875000000000000000e+01,2.805000000000000071e+01,2.721999999999999886e+01,3.132904099999999744e+05,-1.739999999999999991e+00,-5.839999999999999858e+00,2.780399999999999849e+01,2.685600000000000165e+01,2.687999999999999901e+01,2.962397600000000093e+05,1.931022099999999919e+05,1.970442399999999907e+05,7.839999999999999858e+00,2017-10-24
2.900000000000000000e+01,3.116000000000000014e+01,2.978999999999999915e+01,2.889999999999999858e+01,4.664944699999999721e+05,1.459999999999999964e+00,5.150000000000000355e+00,2.728000000000000114e+01,2.676300000000000168e+01,2.676399999999999935e+01,2.471115599999999977e+05,1.706954299999999930e+05,1.868735700000000070e+05,1.167999999999999972e+01,2017-10-23
2.919999999999999929e+01,2.982999999999999829e+01,2.832999999999999829e+01,2.785000000000000142e+01,4.115701199999999953e+05,1.169999999999999929e+00,4.309999999999999609e+00,2.635999999999999943e+01,2.651899999999999835e+01,2.657199999999999918e+01,1.764544100000000035e+05,1.411119899999999907e+05,1.714459899999999907e+05,1.030000000000000071e+01,2017-10-20
2.560999999999999943e+01,2.719999999999999929e+01,2.716000000000000014e+01,2.560999999999999943e+01,1.804904700000000012e+05,1.469999999999999973e+00,5.719999999999999751e+00,2.596399999999999864e+01,2.646499999999999986e+01,2.650000000000000000e+01,1.050021100000000006e+05,1.157214499999999971e+05,1.592935799999999872e+05,4.519999999999999574e+00,2017-10-19
2.562999999999999901e+01,2.641000000000000014e+01,2.569000000000000128e+01,2.550000000000000000e+01,1.093533500000000058e+05,2.600000000000000089e-01,1.020000000000000018e+00,2.578399999999999892e+01,2.647700000000000031e+01,2.647899999999999920e+01,8.608183999999999651e+04,1.205747400000000052e+05,1.560283599999999860e+05,2.740000000000000213e+00,2017-10-18
2.530000000000000071e+01,2.587999999999999901e+01,2.542999999999999972e+01,2.523000000000000043e+01,6.764941000000000349e+04,2.399999999999999911e-01,9.499999999999999556e-01,2.590800000000000125e+01,2.673400000000000176e+01,2.654200000000000159e+01,8.996464999999999418e+04,1.476190599999999977e+05,1.593892500000000000e+05,1.689999999999999947e+00,2017-10-17
2.639999999999999858e+01,2.648000000000000043e+01,2.519000000000000128e+01,2.503000000000000114e+01,1.132086900000000023e+05,-1.159999999999999920e+00,-4.400000000000000355e+00,2.624599999999999866e+01,2.684299999999999997e+01,2.664300000000000068e+01,9.427928999999999360e+04,1.574038299999999872e+05,1.710530000000000000e+05,2.830000000000000071e+00,2017-10-16
2.626000000000000156e+01,2.653999999999999915e+01,2.635000000000000142e+01,2.614000000000000057e+01,5.430865000000000146e+04,8.999999999999999667e-02,3.400000000000000244e-01,2.667800000000000082e+01,2.681500000000000128e+01,2.673799999999999955e+01,1.057695800000000017e+05,1.600608800000000047e+05,1.782949200000000128e+05,1.360000000000000098e+00,2017-10-13
2.628000000000000114e+01,2.651000000000000156e+01,2.626000000000000156e+01,2.592000000000000171e+01,8.588908999999999651e+04,-5.000000000000000278e-02,-1.900000000000000022e-01,2.696600000000000108e+01,2.679799999999999827e+01,2.676699999999999946e+01,1.264407899999999936e+05,1.760671900000000023e+05,1.926515100000000093e+05,2.149999999999999911e+00,2017-10-12
2.726000000000000156e+01,2.737000000000000099e+01,2.630999999999999872e+01,2.601999999999999957e+01,1.287674100000000035e+05,-8.100000000000000533e-01,-2.990000000000000213e+00,2.717000000000000171e+01,2.694500000000000028e+01,2.673300000000000054e+01,1.550676499999999942e+05,2.037129100000000035e+05,2.028404599999999919e+05,3.220000000000000195e+00,2017-10-11
2.712000000000000099e+01,2.748999999999999844e+01,2.712000000000000099e+01,2.675000000000000000e+01,8.922261999999999534e+04,-2.300000000000000100e-01,-8.399999999999999689e-01,2.755999999999999872e+01,2.690299999999999869e+01,2.664300000000000068e+01,2.052734599999999919e+05,2.009862799999999988e+05,2.044887300000000105e+05,2.229999999999999982e+00,2017-10-10
2.780000000000000071e+01,2.821999999999999886e+01,2.735000000000000142e+01,2.700000000000000000e+01,1.706601199999999953e+05,-4.400000000000000022e-01,-1.580000000000000071e+00,2.744000000000000128e+01,2.676500000000000057e+01,2.648400000000000176e+01,2.205283599999999860e+05,2.030517200000000012e+05,2.069769599999999919e+05,4.269999999999999574e+00,2017-10-09
2.748999999999999844e+01,2.787999999999999901e+01,2.778999999999999915e+01,2.703999999999999915e+01,1.576646900000000023e+05,5.100000000000000089e-01,1.870000000000000107e+00,2.695200000000000173e+01,2.662500000000000000e+01,2.630499999999999972e+01,2.143521700000000128e+05,2.017799899999999907e+05,2.106442000000000116e+05,3.950000000000000178e+00,2017-09-29
2.757999999999999829e+01,2.810000000000000142e+01,2.728000000000000114e+01,2.710999999999999943e+01,2.290233900000000140e+05,-9.799999999999999822e-01,-3.470000000000000195e+00,2.662999999999999901e+01,2.653500000000000014e+01,2.616700000000000159e+01,2.256936000000000058e+05,2.028657000000000116e+05,2.114765199999999895e+05,5.730000000000000426e+00,2017-09-28
2.651999999999999957e+01,2.901000000000000156e+01,2.826000000000000156e+01,2.651999999999999957e+01,3.797965000000000000e+05,1.739999999999999991e+00,6.559999999999999609e+00,2.671999999999999886e+01,2.648000000000000043e+01,2.608399999999999963e+01,2.523581799999999930e+05,1.914819800000000105e+05,2.129956700000000128e+05,9.509999999999999787e+00,2017-09-27
2.487000000000000099e+01,2.666000000000000014e+01,2.651999999999999957e+01,2.485000000000000142e+01,1.654970899999999965e+05,1.610000000000000098e+00,6.459999999999999964e+00,2.624599999999999866e+01,2.634900000000000020e+01,2.587900000000000134e+01,1.966991000000000058e+05,1.711594299999999930e+05,2.038313399999999965e+05,4.139999999999999680e+00,2017-09-26
2.578000000000000114e+01,2.616000000000000014e+01,2.491000000000000014e+01,2.467000000000000171e+01,1.397792000000000116e+05,-1.270000000000000018e+00,-4.849999999999999645e+00,2.608999999999999986e+01,2.644300000000000139e+01,2.570599999999999952e+01,1.855750700000000070e+05,1.847021799999999930e+05,2.001040899999999965e+05,3.500000000000000000e+00,2017-09-25
2.700000000000000000e+01,2.717999999999999972e+01,2.617999999999999972e+01,2.587000000000000099e+01,2.143718099999999977e+05,-1.550000000000000044e+00,-5.589999999999999858e+00,2.629799999999999827e+01,2.666100000000000136e+01,2.563500000000000156e+01,1.892078099999999977e+05,1.965289599999999919e+05,1.990724700000000012e+05,5.370000000000000107e+00,2017-09-22
2.603000000000000114e+01,2.848000000000000043e+01,2.773000000000000043e+01,2.569999999999999929e+01,3.623462800000000279e+05,1.840000000000000080e+00,7.110000000000000320e+00,2.644000000000000128e+01,2.673600000000000065e+01,2.549500000000000099e+01,1.800378099999999977e+05,2.092358399999999965e+05,1.948337300000000105e+05,9.070000000000000284e+00,2017-09-21
2.566000000000000014e+01,2.607999999999999829e+01,2.589000000000000057e+01,2.535000000000000142e+01,1.015011199999999953e+05,1.499999999999999944e-01,5.799999999999999600e-01,2.623999999999999844e+01,2.651999999999999957e+01,2.523900000000000077e+01,1.306057799999999988e+05,2.019680199999999895e+05,1.834115700000000070e+05,2.540000000000000036e+00,2017-09-20
2.594999999999999929e+01,2.651999999999999957e+01,2.573999999999999844e+01,2.553000000000000114e+01,1.098769499999999971e+05,-2.099999999999999922e-01,-8.100000000000000533e-01,2.645200000000000173e+01,2.638200000000000145e+01,2.509799999999999898e+01,1.456197699999999895e+05,2.079911799999999930e+05,1.915624599999999919e+05,2.750000000000000000e+00,2017-09-19
2.666000000000000014e+01,2.666000000000000014e+01,2.594999999999999929e+01,2.553000000000000114e+01,1.579429100000000035e+05,-9.399999999999999467e-01,-3.500000000000000000e+00,2.679599999999999937e+01,2.620299999999999940e+01,2.502899999999999991e+01,1.838292900000000081e+05,2.109022099999999919e+05,2.091902600000000093e+05,3.950000000000000178e+00,2017-09-18
2.657999999999999829e+01,2.776000000000000156e+01,2.689000000000000057e+01,2.632999999999999829e+01,1.685217699999999895e+05,1.600000000000000033e-01,5.999999999999999778e-01,2.702400000000000091e+01,2.598400000000000176e+01,2.486700000000000088e+01,2.038501000000000058e+05,2.195083999999999942e+05,2.057048200000000070e+05,4.219999999999999751e+00,2017-09-15
2.669999999999999929e+01,2.710000000000000142e+01,2.673000000000000043e+01,2.642000000000000171e+01,1.151861600000000035e+05,-2.200000000000000011e-01,-8.199999999999999512e-01,2.703200000000000003e+01,2.579899999999999949e+01,2.464199999999999946e+01,2.384338699999999953e+05,2.200873299999999872e+05,2.048995700000000070e+05,2.879999999999999893e+00,2017-09-14
2.719999999999999929e+01,2.785000000000000142e+01,2.694999999999999929e+01,2.666000000000000014e+01,1.765710499999999884e+05,-5.100000000000000089e-01,-1.860000000000000098e+00,2.680000000000000071e+01,2.568799999999999883e+01,2.439999999999999858e+01,2.733302500000000000e+05,2.345093699999999953e+05,2.020294299999999930e+05,4.419999999999999929e+00,2017-09-13
2.717999999999999972e+01,2.855000000000000071e+01,2.746000000000000085e+01,2.630999999999999872e+01,3.009245599999999977e+05,3.699999999999999956e-01,1.370000000000000107e+00,2.631200000000000117e+01,2.540800000000000125e+01,2.414699999999999847e+01,2.703625999999999767e+05,2.365032399999999907e+05,1.966932799999999988e+05,7.530000000000000249e+00,2017-09-12
2.689999999999999858e+01,2.755000000000000071e+01,2.708999999999999986e+01,2.655999999999999872e+01,2.580469800000000105e+05,1.600000000000000033e-01,5.899999999999999689e-01,2.560999999999999943e+01,2.496799999999999997e+01,2.384600000000000009e+01,2.379751199999999953e+05,2.155060000000000000e+05,1.836946499999999942e+05,6.459999999999999964e+00,2017-09-11
2.550000000000000000e+01,2.746999999999999886e+01,2.692999999999999972e+01,2.532000000000000028e+01,3.414405900000000256e+05,1.360000000000000098e+00,5.320000000000000284e+00,2.494399999999999906e+01,2.460900000000000176e+01,2.356599999999999895e+01,2.351667000000000116e+05,2.016159800000000105e+05,1.729570599999999977e+05,8.550000000000000711e+00,2017-09-08
2.441000000000000014e+01,2.689999999999999858e+01,2.557000000000000028e+01,2.419999999999999929e+01,2.896680599999999977e+05,1.060000000000000053e+00,4.330000000000000071e+00,2.456599999999999895e+01,2.425300000000000011e+01,2.328099999999999881e+01,2.017407999999999884e+05,1.804316199999999953e+05,1.602185499999999884e+05,7.250000000000000000e+00,2017-09-07
2.351000000000000156e+01,2.487999999999999901e+01,2.451000000000000156e+01,2.337999999999999901e+01,1.617327999999999884e+05,5.600000000000000533e-01,2.339999999999999858e+00,2.457600000000000051e+01,2.395799999999999841e+01,2.310500000000000043e+01,1.956884899999999907e+05,1.648551300000000047e+05,1.509084299999999930e+05,4.049999999999999822e+00,2017-09-06
2.376000000000000156e+01,2.432000000000000028e+01,2.394999999999999929e+01,2.330999999999999872e+01,1.389871900000000023e+05,1.900000000000000022e-01,8.000000000000000444e-01,2.450400000000000134e+01,2.381400000000000006e+01,2.294999999999999929e+01,2.026438699999999953e+05,1.751337399999999907e+05,1.455715400000000081e+05,3.479999999999999982e+00,2017-09-05
2.444999999999999929e+01,2.444999999999999929e+01,2.376000000000000156e+01,2.330000000000000071e+01,2.440048399999999965e+05,-1.280000000000000027e+00,-5.110000000000000320e+00,2.432600000000000051e+01,2.385399999999999920e+01,2.283500000000000085e+01,1.930368699999999953e+05,2.074783099999999977e+05,1.410905299999999988e+05,6.110000000000000320e+00,2017-09-04
2.532999999999999829e+01,2.550000000000000000e+01,2.503999999999999915e+01,2.478000000000000114e+01,1.743110899999999965e+05,-5.799999999999999600e-01,-2.259999999999999787e+00,2.427400000000000091e+01,2.374899999999999878e+01,2.273199999999999932e+01,1.680652600000000093e+05,1.919012300000000105e+05,1.309893399999999965e+05,4.360000000000000320e+00,2017-09-01
2.416000000000000014e+01,2.587999999999999901e+01,2.562000000000000099e+01,2.378000000000000114e+01,2.594065199999999895e+05,1.469999999999999973e+00,6.089999999999999858e+00,2.394000000000000128e+01,2.348499999999999943e+01,2.255399999999999849e+01,1.591224400000000023e+05,1.897118200000000070e+05,1.267174700000000012e+05,6.490000000000000213e+00,2017-08-31
2.325000000000000000e+01,2.460000000000000142e+01,2.414999999999999858e+01,2.321000000000000085e+01,1.965097300000000105e+05,1.090000000000000080e+00,4.730000000000000426e+00,2.333999999999999986e+01,2.311100000000000065e+01,2.238700000000000045e+01,1.340217699999999895e+05,1.695495000000000000e+05,1.167189199999999983e+05,4.919999999999999929e+00,2017-08-30
2.344999999999999929e+01,2.385000000000000142e+01,2.305999999999999872e+01,2.303999999999999915e+01,9.095217999999999302e+04,-4.400000000000000022e-01,-1.870000000000000107e+00,2.312399999999999878e+01,2.288500000000000156e+01,2.227400000000000091e+01,1.476236099999999860e+05,1.568833299999999872e+05,1.108648399999999965e+05,2.279999999999999805e+00,2017-08-29
